Transaction id,Account id,Merchant_id,Device_id,Tansaction amount,Transaction time,Transaction city,Transaction status
TXN_43B67F065ADA487B,ACC_BMTI5NO7,MER_Q3FY04W1,DEV_RZ4BWA38,1291,2025-01-25 02:27:00,Delhi,SUCCESS
TXN_65959B9F91FF4324,ACC_EE12PK4P,MER_SO8WMWYC,DEV_VAKNTGJN,2951,2025-01-26 00:26:00,Hyderabad,SUCCESS
TXN_9CB783117DA04400,ACC_72HXT7K0,MER_5AAUPOK5,DEV_4KTM8DMM,933,2025-01-27 01:58:00,Hyderabad,SUCCESS
TXN_2B30DB24585E478D,ACC_CH6ESSD5,MER_SAOX27U4,DEV_Z5L2RQM3,469,2025-01-28 02:49:00,Delhi,SUCCESS
TXN_D834DB325B2E4CF5,ACC_IFWV4OR1,MER_SFPQYYRG,DEV_5PMMJIXM,2258,2025-01-29 06:01:00,Chennai,SUCCESS
TXN_4CDBFCDBAECE49BC,ACC_IQTPLM0Z,MER_PSZV62IL,DEV_1FD34ISE,2734,2025-01-30 21:09:00,Mumbai,SUCCESS
TXN_656FD0D5985A4FD0,ACC_VR6EZRYF,MER_EM1I22HK,DEV_MEGOFALB,1289,2025-01-31 06:14:00,Delhi,SUCCESS
TXN_00EDC8B48BFD4C65,ACC_UOUTABWX,MER_5AAUPOK5,DEV_H8F43741,2464,2025-02-01 19:35:00,Mumbai,SUCCESS
TXN_B43F6560FDBA470B,ACC_G2A5UILT,MER_KYSE499S,DEV_15M7RBO8,2939,2025-02-02 22:45:00,Delhi,SUCCESS
TXN_5C6FC76760134574,ACC_LFQAQ1KN,MER_YLKL2LWB,DEV_VAKNTGJN,2907,2025-02-03 06:22:00,Hyderabad,SUCCESS
TXN_138B7AAB60C94EC4,ACC_2XMQ9A97,MER_L2EYB8FC,DEV_1FD34ISE,1751,2025-02-04 06:26:00,Bangalore,SUCCESS
TXN_F68D717293DD484A,ACC_MZFYBDHG,MER_WWJN074L,DEV_G5I3JRDP,2461,2025-02-05 04:53:00,Mumbai,SUCCESS
TXN_1345649B18FF415E,ACC_EE12PK4P,MER_A3LMX0BY,DEV_HDZUQIWR,3880,2025-02-06 22:18:00,Mumbai,SUCCESS
TXN_446789456E2D43F6,ACC_CHVH8GQ7,MER_7N60P0TV,DEV_4NXEBZSP,1072,2025-02-07 04:53:00,Delhi,SUCCESS
TXN_018ABCFE2B6F4D31,ACC_EKHLQ5GQ,MER_SN8843F1,DEV_W4UOXPNL,3997,2025-02-08 06:05:00,Mumbai,SUCCESS
TXN_3473B748DC8D46E6,ACC_CFB1ZCSQ,MER_EQ0G8XXQ,DEV_HFXMI3WF,2234,2025-02-09 12:10:00,Mumbai,SUCCESS
TXN_F9F86E653ECD4B28,ACC_DXAXCEAN,MER_N388G2Q9,DEV_ECXS8IEM,2637,2025-02-10 02:39:00,Hyderabad,SUCCESS
TXN_35A03ABF0F8B448F,ACC_M6CD12EH,MER_HPUMIOTE,DEV_W4UOXPNL,2535,2025-02-11 04:12:00,Hyderabad,SUCCESS
TXN_8D9394B138F9431C,ACC_0Y3PM777,MER_2AD6D20L,DEV_UL2T0WWW,691,2025-02-12 03:23:00,Bangalore,SUCCESS
TXN_94A57DB0D5674A68,ACC_N0S4FWWK,MER_R0EX22BO,DEV_8QTGZCOH,1377,2025-02-13 08:05:00,Mumbai,SUCCESS
TXN_4F1FDE7EEF7044B3,ACC_YHWQEXZC,MER_DQO49H1E,DEV_JZBE2HNT,2762,2025-02-14 16:54:00,Hyderabad,SUCCESS
TXN_FB5BEBE7AE5D42E2,ACC_3YVT2UF8,MER_ILPDW0NH,DEV_38KBEMS9,1342,2025-02-15 04:17:00,Chennai,SUCCESS
TXN_E80CA849633A416E,ACC_A7RM9GPX,MER_Q3FY04W1,DEV_ZFRMM68H,3889,2025-02-16 17:55:00,Bangalore,FAILED
TXN_41243DE403B84AB2,ACC_GVD4XXUJ,MER_7AOO37Z1,DEV_YOCRM5IX,3425,2025-02-17 10:41:00,Mumbai,SUCCESS
TXN_EBB50B66343F4A5E,ACC_A0K5NL1C,MER_120K09HG,DEV_88XMYVL9,717,2025-02-18 05:45:00,Delhi,SUCCESS
TXN_0C19E64FEEBC45F1,ACC_YPMN8TTI,MER_Y8XSDEQW,DEV_L98B3D59,3177,2025-02-19 08:40:00,Bangalore,SUCCESS
TXN_97143570A2844A66,ACC_PN4DNID5,MER_F8B2AK04,DEV_23ZV2G2I,1178,2025-02-20 18:12:00,Hyderabad,SUCCESS
TXN_9AFDFCC0A9424165,ACC_J0SIDP6K,MER_L4EW9N7V,DEV_QACMX9SB,1081,2025-02-21 09:23:00,Mumbai,SUCCESS
TXN_7BA5A95DDDF24847,ACC_CYSV8Z5K,MER_TAGE5ZLG,DEV_XIZEC16L,1114,2025-02-22 00:43:00,Hyderabad,SUCCESS
TXN_6EB5D156DAC44C3B,ACC_QMEO0GHD,MER_4Y36TNMV,DEV_38PEEMC9,3055,2025-02-23 22:25:00,Chennai,SUCCESS
TXN_B3B1D10AB39347EF,ACC_Z78PW808,MER_YM5TADGG,DEV_64EH8YF1,1514,2025-02-24 19:17:00,Hyderabad,SUCCESS
TXN_0EDADF82597B4FCB,ACC_WOFGLFQ9,MER_1XJ2MALM,DEV_IANTXX6L,655,2025-02-25 04:09:00,Delhi,SUCCESS
TXN_9E145CC9575F4D8F,ACC_EA9AXBQB,MER_OG7HTC4G,DEV_H8F43741,3999,2025-02-26 19:57:00,Chennai,SUCCESS
TXN_C71A6E1ECEF74C4F,ACC_275J3OP3,MER_UV8VCNZN,DEV_S1KH9TEM,1639,2025-02-27 16:48:00,Bangalore,SUCCESS
TXN_0498049536324322,ACC_L25P5NYM,MER_WPPBPGIF,DEV_Q0O663RM,3750,2025-02-28 17:24:00,Chennai,SUCCESS
TXN_DC2BE2EA24994887,ACC_V3NZFSUW,MER_FNR55361,DEV_HDZUQIWR,3373,2025-03-01 07:13:00,Bangalore,SUCCESS
TXN_1EE72655CDB94441,ACC_L25P5NYM,MER_277FA8WQ,DEV_HFXMI3WF,3662,2025-03-02 16:02:00,Hyderabad,SUCCESS
TXN_39D158B09DCA49B5,ACC_KOMEWEEB,MER_79WR9JFQ,DEV_RCCJ0WL8,344,2025-03-03 12:01:00,Hyderabad,SUCCESS
TXN_733DD9A5DA7A41DC,ACC_OTAEQUHV,MER_E5GDY8LQ,DEV_PZNQ6E5D,1795,2025-03-04 02:02:00,Hyderabad,SUCCESS
TXN_17036D0FD1744E90,ACC_AL61TWSX,MER_4HU8QCU5,DEV_5PMMJIXM,323,2025-03-05 04:12:00,Mumbai,SUCCESS
TXN_998B126B7C9E4982,ACC_6NCGBG1O,MER_4BIALFEY,DEV_RT7U7J8V,2717,2025-03-06 02:41:00,Delhi,SUCCESS
TXN_812E23FFF1A14ECC,ACC_IQ8LS6X0,MER_7AOO37Z1,DEV_HDZUQIWR,1690,2025-03-07 20:11:00,Mumbai,SUCCESS
TXN_6D33893EEA9A4F30,ACC_POZC0AR9,MER_7CYYDJ39,DEV_18DPS48I,1267,2025-03-08 03:33:00,Hyderabad,SUCCESS
TXN_5F7BA4F248E44C85,ACC_HCLZ40W5,MER_41XU703S,DEV_KBFS0R5T,3045,2025-03-09 22:46:00,Chennai,SUCCESS
TXN_BDF7ABFFF31C402C,ACC_AL3KKFXC,MER_34JY76ZR,DEV_38PEEMC9,3467,2025-03-10 06:34:00,Bangalore,SUCCESS
TXN_37502CE880CF4376,ACC_J5D7QNYU,MER_4HAQIEIC,DEV_GME6FNQH,1418,2025-03-11 07:19:00,Chennai,SUCCESS
TXN_4BEE8D75DDAE42C7,ACC_AGOJ8H2N,MER_DCQTQ8F0,DEV_JI5W8PIF,949,2025-03-12 10:56:00,Delhi,SUCCESS
TXN_4A801DF8C71A4128,ACC_2GPLADDT,MER_RLLO5EUE,DEV_38PEEMC9,3299,2025-03-13 13:29:00,Mumbai,SUCCESS
TXN_BE1C050F32AE43B8,ACC_ILE12GOG,MER_WRUSKLFY,DEV_HDZUQIWR,681,2025-03-14 19:22:00,Delhi,SUCCESS
TXN_92ECC1CE6049496C,ACC_4FN6ELUS,MER_SNKB8QH8,DEV_V0X3C7H4,3470,2025-03-15 08:54:00,Hyderabad,FAILED
TXN_C6812AB3BDD74527,ACC_MXZCP3B5,MER_UV8VCNZN,DEV_S1KH9TEM,895,2025-03-16 19:15:00,Mumbai,SUCCESS
TXN_4646E6DF3C75499B,ACC_WV0P2Y7G,MER_87CMP6US,DEV_JNZRVCJY,3058,2025-03-17 03:42:00,Bangalore,SUCCESS
TXN_945B144C504F43DD,ACC_6E0CGBXI,MER_KXW8VPCR,DEV_18DPS48I,3567,2025-03-18 19:51:00,Chennai,SUCCESS
TXN_9AD0233FC87148BD,ACC_ALMCV9RH,MER_2C71ZPCV,DEV_15M7RBO8,1857,2025-03-19 14:37:00,Hyderabad,SUCCESS
TXN_4564A427333A45EE,ACC_7JXC7EDF,MER_7N60P0TV,DEV_QACMX9SB,2088,2025-03-20 01:52:00,Chennai,SUCCESS
TXN_51318B6CA0804EA2,ACC_JBMEXEWD,MER_6B3KITGV,DEV_C8OJ88KF,3940,2025-03-21 09:01:00,Chennai,SUCCESS
TXN_1B94418102C147D6,ACC_KK3YRJ36,MER_Z4RPWISJ,DEV_FY1TDJN1,738,2025-03-22 00:07:00,Mumbai,SUCCESS
TXN_D9F3B052B2C14723,ACC_PGA8YX2E,MER_U31POZP0,DEV_5IZRGCRN,1139,2025-03-23 17:45:00,Bangalore,SUCCESS
TXN_CE104271B722486B,ACC_UXVVKQU3,MER_M096Z2VD,DEV_GS6A8AVK,2625,2025-03-24 23:57:00,Delhi,SUCCESS
TXN_C80D750B7A2748BF,ACC_CG0Y52H9,MER_7EVPEHCU,DEV_VN0TZWO3,1348,2025-03-25 18:13:00,Bangalore,SUCCESS
TXN_85B18FCF606B4816,ACC_YMKXU2FX,MER_BR40PVMQ,DEV_IHO2VO3I,2473,2025-03-26 15:35:00,Bangalore,SUCCESS
TXN_1A9EC2599BE44E26,ACC_ZZ21564Y,MER_BS277OI3,DEV_VAKNTGJN,599,2025-03-27 19:28:00,Delhi,SUCCESS
TXN_B8C3D3B2192B4239,ACC_U78UHDDW,MER_7AOO37Z1,DEV_S1KH9TEM,3706,2025-03-28 02:46:00,Chennai,SUCCESS
TXN_E4511F9E54434BF1,ACC_J4X867JC,MER_DQMCOB1W,DEV_N12M13HW,330,2025-03-29 13:04:00,Delhi,SUCCESS
TXN_D490461F18174C9F,ACC_OB3TFRMO,MER_SAYY6VP0,DEV_T4AD4AI5,974,2025-03-30 09:54:00,Chennai,SUCCESS
TXN_7A9EDE4BA81244B2,ACC_OZT50R7W,MER_YM5TADGG,DEV_18DPS48I,2693,2025-03-31 11:17:00,Hyderabad,SUCCESS
TXN_B285191C48064518,ACC_EHNMK6AX,MER_GNKY1SJP,DEV_QUIHR56U,3403,2025-01-01 12:58:00,Hyderabad,SUCCESS
TXN_3CFC555AE2264A89,ACC_8KJ28HRI,MER_E7ZYJUU1,DEV_HDZUQIWR,3447,2025-01-02 08:54:00,Hyderabad,SUCCESS
TXN_7AF3E4AE2BE24F8F,ACC_Z7J8S5LQ,MER_3H31XRU0,DEV_RCCJ0WL8,1408,2025-01-03 03:31:00,Mumbai,SUCCESS
TXN_21D7EF5B059A4BB5,ACC_ZMMOKLAT,MER_JTJGNEAY,DEV_4NXEBZSP,2445,2025-01-04 18:37:00,Delhi,SUCCESS
TXN_923D4B2CE11D4E5E,ACC_PJH6KKCG,MER_CSK2QTRR,DEV_Q16IJQ3Y,3235,2025-01-05 03:16:00,Delhi,SUCCESS
TXN_D3C3228E6EC94819,ACC_OUJWX823,MER_A4QV3WUV,DEV_VAKNTGJN,2255,2025-01-06 18:29:00,Chennai,SUCCESS
TXN_2C7E71CCAA504652,ACC_MA1W2I46,MER_RGL3TD8I,DEV_A8SBB1U7,3289,2025-01-07 10:53:00,Mumbai,SUCCESS
TXN_3E6E16D820904B21,ACC_C1QHR8SR,MER_OG7HTC4G,DEV_IHO2VO3I,3208,2025-01-08 22:18:00,Hyderabad,SUCCESS
TXN_9B48148F68F643FD,ACC_2RMY6KN7,MER_BE50BO6O,DEV_FY1TDJN1,1866,2025-01-09 18:23:00,Bangalore,SUCCESS
TXN_FC36BB8EB0E74CEA,ACC_OR9IEJY5,MER_7LRMMTJR,DEV_Q0O663RM,975,2025-01-10 09:44:00,Mumbai,SUCCESS
TXN_4950E6664D324655,ACC_K1I18TIC,MER_HPUMIOTE,DEV_5IZRGCRN,2940,2025-01-11 18:36:00,Hyderabad,FAILED
TXN_2BEA723DB23043B2,ACC_XUURYGRD,MER_WPPBPGIF,DEV_HGJOSCAT,3176,2025-01-12 20:11:00,Chennai,SUCCESS
TXN_97C8EC3D20F5402F,ACC_7YWVQ0SB,MER_DQO49H1E,DEV_NB14T67G,1522,2025-01-13 19:29:00,Chennai,SUCCESS
TXN_CFE063F85BBF4A25,ACC_6PT0R43J,MER_KXW8VPCR,DEV_PPJCJ02V,3193,2025-01-14 13:36:00,Delhi,FAILED
TXN_4B86D9E0A22145A4,ACC_8RO12UPU,MER_T9JC19UG,DEV_JZBE2HNT,1429,2025-01-15 01:28:00,Mumbai,SUCCESS
TXN_13B08135870B45E2,ACC_1257D0UB,MER_A1IJOOYN,DEV_JZBE2HNT,698,2025-01-16 14:36:00,Chennai,SUCCESS
TXN_47C61D91201F4C84,ACC_3Y6TP0K8,MER_2VA2JDWJ,DEV_XIZEC16L,178,2025-01-17 17:41:00,Bangalore,SUCCESS
TXN_DBD5F876769A43A5,ACC_11MEI1PM,MER_6B3KITGV,DEV_6JHUNNAA,3979,2025-01-18 01:33:00,Chennai,SUCCESS
TXN_70E29E2EFF69475E,ACC_GMAUE8DN,MER_7N60P0TV,DEV_GME6FNQH,320,2025-01-19 07:05:00,Bangalore,SUCCESS
TXN_B452E19E380440D0,ACC_MPW5WQY9,MER_SO8WMWYC,DEV_RT7U7J8V,3286,2025-01-20 09:31:00,Hyderabad,SUCCESS
TXN_61995DE932474EE8,ACC_6KFI6IFR,MER_TRO1KRLR,DEV_JNZRVCJY,3329,2025-01-21 21:10:00,Mumbai,FAILED
TXN_A8307DDD81144580,ACC_91R7J989,MER_7CYYDJ39,DEV_64EH8YF1,3056,2025-01-22 22:26:00,Delhi,SUCCESS
TXN_AE757932A5DA4881,ACC_MEI2Q2FY,MER_W0JSP0TD,DEV_88XMYVL9,2548,2025-01-23 16:25:00,Hyderabad,SUCCESS
TXN_34F061DEFE3048E6,ACC_M7YC44V7,MER_W1U2DMTD,DEV_M1LFFUMY,2360,2025-01-24 10:35:00,Chennai,SUCCESS
TXN_10E6BC7BBF2145D2,ACC_6PT0R43J,MER_S4Z42O0A,DEV_SEN07LJ8,884,2025-01-25 04:10:00,Delhi,SUCCESS
TXN_85CBB78894EC4679,ACC_00N7LUQJ,MER_VO4880PK,DEV_6QMZMEN3,3732,2025-01-26 05:26:00,Chennai,SUCCESS
TXN_80CA6F0E68274D41,ACC_256WZYFS,MER_BU0RFEKO,DEV_2VVKPZD9,3373,2025-01-27 03:51:00,Hyderabad,SUCCESS
TXN_76D96BA3A97E4679,ACC_JUFBZBYV,MER_PBVSB770,DEV_64EH8YF1,2669,2025-01-28 07:15:00,Delhi,SUCCESS
TXN_8829DA82353B4D8A,ACC_M7YC44V7,MER_NG8AM7LD,DEV_C29I4LM2,1522,2025-01-29 17:57:00,Bangalore,SUCCESS
TXN_06F7177A683E418A,ACC_HJ2SNNSI,MER_277FA8WQ,DEV_O6FG2MZ9,3304,2025-01-30 07:49:00,Chennai,FAILED
TXN_D1480190E13948E9,ACC_CFB1ZCSQ,MER_M096Z2VD,DEV_UL2T0WWW,2495,2025-01-31 13:52:00,Mumbai,SUCCESS
TXN_528FE04CA35F4ED6,ACC_C0ZE9CPO,MER_F8B2AK04,DEV_18DPS48I,179,2025-02-01 11:07:00,Hyderabad,SUCCESS
TXN_044FD8308BA04322,ACC_CH3E3W39,MER_OG7HTC4G,DEV_4NXEBZSP,637,2025-02-02 23:01:00,Mumbai,FAILED
TXN_3F2168CF1CDF4301,ACC_EGKZPKQZ,MER_277FA8WQ,DEV_RCCJ0WL8,3265,2025-02-03 17:02:00,Chennai,SUCCESS
TXN_555D42B8515C4855,ACC_WXUPXWPP,MER_UFIH90ET,DEV_QS1B7EXK,412,2025-02-04 14:11:00,Chennai,SUCCESS
TXN_953022F5EACD432F,ACC_M1CFZ7EL,MER_RJM9M8C9,DEV_7BPK4LIZ,2827,2025-02-05 12:18:00,Delhi,SUCCESS
TXN_DA028CAB55434699,ACC_X8PBWUB4,MER_U31POZP0,DEV_QACMX9SB,1799,2025-02-06 04:22:00,Bangalore,SUCCESS
TXN_61CEEFDA4C014926,ACC_CYYDNCDU,MER_M83LEOQF,DEV_82B9G7QF,2613,2025-02-07 09:07:00,Delhi,SUCCESS
TXN_9CDC73DCF67B46EA,ACC_RN7FFOI3,MER_MZOUC6FL,DEV_QL9GOONR,2912,2025-02-08 20:56:00,Bangalore,SUCCESS
TXN_A390E7B76E7445E0,ACC_TAOKOCQW,MER_R0EX22BO,DEV_1FD34ISE,2514,2025-02-09 13:11:00,Bangalore,SUCCESS
TXN_33BCC3325A9C423D,ACC_VY2B64GQ,MER_3NVA5ZIX,DEV_Q16IJQ3Y,1221,2025-02-10 12:20:00,Hyderabad,SUCCESS
TXN_EA5A482ACF2441B5,ACC_L1D6QBCJ,MER_RGL3TD8I,DEV_1GBUHYZJ,562,2025-02-11 04:17:00,Bangalore,SUCCESS
TXN_8E2EE7C56C6D4541,ACC_7JHDIMEZ,MER_L29G5SL6,DEV_0EFGUQAZ,2821,2025-02-12 13:20:00,Mumbai,SUCCESS
TXN_0481707BC4B24DB9,ACC_YRH0OB6S,MER_JQ2S3ZW9,DEV_82B9G7QF,3111,2025-02-13 22:19:00,Hyderabad,SUCCESS
TXN_6DCE55B3D5674D31,ACC_34JZX1RO,MER_O51TDTE0,DEV_AXZ2H3PK,2617,2025-02-14 09:50:00,Mumbai,SUCCESS
TXN_855B3C84B7FA436A,ACC_2IRVBONK,MER_OCI90667,DEV_5IZRGCRN,3054,2025-02-15 20:01:00,Bangalore,SUCCESS
TXN_E13E7D025F414F3B,ACC_1QNOP9J6,MER_RGL3TD8I,DEV_4KTM8DMM,1806,2025-02-16 23:44:00,Bangalore,SUCCESS
TXN_E9DA0CA049924AEE,ACC_MF4OEBKQ,MER_9FKJ9GDO,DEV_XSTOAB1S,2429,2025-02-17 02:03:00,Mumbai,SUCCESS
TXN_048D3C09CA2D48F5,ACC_BFGE0ANK,MER_IHMVTPIV,DEV_TMFL6CH5,2670,2025-02-18 23:32:00,Chennai,SUCCESS
TXN_4AA61AAB5CD44E54,ACC_JID3SYF5,MER_EQ0G8XXQ,DEV_18DPS48I,556,2025-02-19 14:20:00,Mumbai,SUCCESS
TXN_154E4E0ECF10448E,ACC_LGUTU6QT,MER_87CMP6US,DEV_MQA20MY6,1542,2025-02-20 23:10:00,Mumbai,SUCCESS
TXN_E930E5AA6C81444A,ACC_AATBA3TY,MER_41XU703S,DEV_VAKNTGJN,1733,2025-02-21 15:09:00,Hyderabad,SUCCESS
TXN_6694E72CEA684703,ACC_U78UHDDW,MER_U4Q6LAEJ,DEV_ZFRMM68H,2823,2025-02-22 10:32:00,Delhi,SUCCESS
TXN_79689A3D939F4BD1,ACC_VKS01YST,MER_NHV7J8FV,DEV_64EH8YF1,2388,2025-02-23 15:12:00,Mumbai,SUCCESS
TXN_3A48124F275E4D7F,ACC_6JCPYBRB,MER_S9HGC37Y,DEV_3VDF27XY,2730,2025-02-24 03:31:00,Hyderabad,SUCCESS
TXN_6511B99E28D2493C,ACC_M1BAG91A,MER_3H31XRU0,DEV_Q16IJQ3Y,2780,2025-02-25 01:03:00,Delhi,SUCCESS
TXN_6B5007E5CC4344F7,ACC_NU7FG3V4,MER_4BIALFEY,DEV_C8OJ88KF,1341,2025-02-26 02:18:00,Delhi,SUCCESS
TXN_BB4B1CFB412A4B59,ACC_OQG6JSNX,MER_Q4UOYRA3,DEV_GME6FNQH,2507,2025-02-27 17:22:00,Mumbai,SUCCESS
TXN_FB53503727A94D24,ACC_QCFGU0VS,MER_277FA8WQ,DEV_1GBUHYZJ,217,2025-02-28 12:25:00,Bangalore,FAILED
TXN_A3019B0B20994C84,ACC_0E45JMU2,MER_W1U2DMTD,DEV_RWMJ56L0,3420,2025-03-01 08:55:00,Hyderabad,SUCCESS
TXN_80B6FF4677A34556,ACC_OO2VY8S5,MER_SGCPGE1K,DEV_4C2N32P1,3413,2025-03-02 17:41:00,Chennai,FAILED
TXN_621C650D3B9E484E,ACC_9VDZN97L,MER_DE5QU1NQ,DEV_4JX5PVUH,2167,2025-03-03 23:19:00,Chennai,SUCCESS
TXN_8B2C1DD5119D4725,ACC_QYP7ADVO,MER_EDXK3V8R,DEV_GME6FNQH,576,2025-03-04 04:22:00,Mumbai,SUCCESS
TXN_EC38D85975F34E82,ACC_OIYPD44R,MER_EQQNLHFZ,DEV_RT7U7J8V,3825,2025-03-05 02:15:00,Hyderabad,FAILED
TXN_AC40E368403D4592,ACC_HMKFKMTM,MER_7CHEP75Y,DEV_KUHR42SG,571,2025-03-06 18:42:00,Hyderabad,SUCCESS
TXN_2236B90065E14D88,ACC_BJ2WIZZI,MER_1XJ2MALM,DEV_9WACR0JQ,3630,2025-03-07 07:49:00,Hyderabad,FAILED
TXN_F9A2C2452C7F4328,ACC_PYJE1FZ4,MER_W1U2DMTD,DEV_IHO2VO3I,3021,2025-03-08 22:13:00,Mumbai,SUCCESS
TXN_E108AB5B600448F1,ACC_ZO4H0EF9,MER_2VA2JDWJ,DEV_DO1775YP,2033,2025-03-09 18:04:00,Mumbai,SUCCESS
TXN_A5A6E42D622A43C4,ACC_TO533GIE,MER_48CSCHK1,DEV_AXZ2H3PK,2279,2025-03-10 19:19:00,Hyderabad,SUCCESS
TXN_4AA9F5DD889D463C,ACC_HFBR06NQ,MER_XEA5578F,DEV_DO1775YP,1150,2025-03-11 06:26:00,Delhi,SUCCESS
TXN_E069238075694BE1,ACC_KWT87WES,MER_OY899XLU,DEV_18DPS48I,1224,2025-03-12 12:04:00,Bangalore,SUCCESS
TXN_3DBB984F83B94E28,ACC_MBVOXCLU,MER_DU6H1HAI,DEV_A8SBB1U7,1663,2025-03-13 16:36:00,Delhi,SUCCESS
TXN_DBD0896B2282444E,ACC_AEH4TPHQ,MER_4HAQIEIC,DEV_XBR0FGMK,1908,2025-03-14 05:03:00,Hyderabad,SUCCESS
TXN_7986760B26B44C35,ACC_WTQ7QGTH,MER_F8B2AK04,DEV_9GDCFD9L,3276,2025-03-15 13:52:00,Hyderabad,SUCCESS
TXN_D0065DEC290D4B65,ACC_KNCSY1QO,MER_EDXK3V8R,DEV_BM6J8215,1591,2025-03-16 02:12:00,Hyderabad,FAILED
TXN_F308F6723BF5460F,ACC_XOM27QBI,MER_RLLO5EUE,DEV_XSTOAB1S,2601,2025-03-17 11:53:00,Bangalore,FAILED
TXN_4E368577D00B44BD,ACC_XDR25T46,MER_1XJ2MALM,DEV_KUHR42SG,3788,2025-03-18 09:00:00,Mumbai,SUCCESS
TXN_33F65361537648AE,ACC_J4X867JC,MER_EM1I22HK,DEV_IAX3A4LF,2912,2025-03-19 11:41:00,Mumbai,SUCCESS
TXN_67EAA8CA1E134CBF,ACC_1QGYKSOS,MER_2C71ZPCV,DEV_PPJCJ02V,1484,2025-03-20 23:40:00,Chennai,SUCCESS
TXN_13BDAA4D4001401E,ACC_J5PZQV8U,MER_WRUSKLFY,DEV_V0X3C7H4,2698,2025-03-21 14:18:00,Mumbai,SUCCESS
TXN_777594CBCE764ED6,ACC_0R729X5X,MER_4UR3ZK7F,DEV_15M7RBO8,2257,2025-03-22 16:44:00,Delhi,SUCCESS
TXN_8ABB4DEC9CD34D16,ACC_BBDZP1CN,MER_V7PU311X,DEV_PZNQ6E5D,434,2025-03-23 05:26:00,Delhi,SUCCESS
TXN_E70D5E706C644637,ACC_KOMEWEEB,MER_7N60P0TV,DEV_T4AD4AI5,2370,2025-03-24 12:01:00,Chennai,SUCCESS
TXN_C846D36527D84712,ACC_Z9B69FAV,MER_ILPDW0NH,DEV_Z5L2RQM3,2329,2025-03-25 18:05:00,Chennai,SUCCESS
TXN_2104D7AFED9C45AA,ACC_OD8GERZ8,MER_UG8SIO26,DEV_FP53ZV5T,2537,2025-03-26 13:57:00,Bangalore,SUCCESS
TXN_90A3FC89CF9A49C2,ACC_ZVPEOSJY,MER_JTJGNEAY,DEV_RT7U7J8V,2386,2025-03-27 20:31:00,Delhi,SUCCESS
TXN_0AF59E3107594729,ACC_SL011YQ7,MER_EQ0G8XXQ,DEV_JUEMQ27J,3456,2025-03-28 09:52:00,Delhi,SUCCESS
TXN_682B54520A404DA5,ACC_FN51D5KX,MER_4HU8QCU5,DEV_JNZRVCJY,1421,2025-03-29 03:18:00,Hyderabad,FAILED
TXN_B428D4F9192E4CD6,ACC_9R45L50S,MER_KYSE499S,DEV_XXK9V3EV,434,2025-03-30 18:54:00,Bangalore,FAILED
TXN_BF1F43EE21E64733,ACC_AAZWQFB7,MER_A3LMX0BY,DEV_PJXW9CKL,253,2025-03-31 17:07:00,Bangalore,SUCCESS
TXN_3E00C364C6DD4774,ACC_NMRIXKE4,MER_74Z1CZZR,DEV_MQA20MY6,1882,2025-01-01 22:30:00,Delhi,SUCCESS
TXN_5CCE74229C334297,ACC_UENT5XKA,MER_M1TFHFX1,DEV_M1LFFUMY,3512,2025-01-02 09:02:00,Chennai,SUCCESS
TXN_86CAD1E5B00E4AE9,ACC_Y8CS788O,MER_RJX2CYC8,DEV_0EFGUQAZ,2205,2025-01-03 15:08:00,Delhi,SUCCESS
TXN_77473DBC49784CDA,ACC_L65NJ4L4,MER_VPNUVTVF,DEV_IDB7B4J4,3249,2025-02-01 02:02:00,Chennai,SUCCESS
TXN_FCF9F2DB5AF94B4D,ACC_UUNU8U78,MER_4DSNFREX,DEV_DO1775YP,1819,2025-02-02 09:08:00,Mumbai,SUCCESS
TXN_C855C11BAAD24A39,ACC_LWTY72G9,MER_JQCTQM6Z,DEV_QUIHR56U,1559,2025-02-03 01:23:00,Delhi,SUCCESS
TXN_A00A071D8D8D48F6,ACC_WT7O49NZ,MER_AD3OL17Z,DEV_DQDYP9NF,3817,2025-02-04 07:39:00,Hyderabad,SUCCESS
TXN_D3BF4026BF8B4446,ACC_ZCR3EW48,MER_UE7RH2GH,DEV_OPWVU7MU,351,2025-02-05 07:50:00,Delhi,SUCCESS
TXN_10D88BD4E55F46B2,ACC_K1I18TIC,MER_O7JBK1O9,DEV_WKZPO3AW,213,2025-02-06 00:22:00,Hyderabad,SUCCESS
TXN_6286517834EF4CF8,ACC_0R729X5X,MER_9B0QI757,DEV_RZ4BWA38,1225,2025-02-07 23:56:00,Delhi,SUCCESS
TXN_20D4FF7E1F08412D,ACC_QW3CKN6B,MER_EYQ8SVKN,DEV_DO1775YP,1381,2025-02-08 10:20:00,Delhi,SUCCESS
TXN_312494D520B74CEB,ACC_QIWST8L7,MER_OG7HTC4G,DEV_8BOJO0VJ,3466,2025-02-09 12:03:00,Hyderabad,SUCCESS
TXN_82FED6CAC52C49F3,ACC_ESB1PBPU,MER_UG8SIO26,DEV_Z6QPF5GD,1970,2025-02-10 22:11:00,Bangalore,SUCCESS
TXN_1F563CF7BF5E4B72,ACC_EKHLQ5GQ,MER_IHMVTPIV,DEV_RWMJ56L0,2297,2025-02-11 21:37:00,Bangalore,SUCCESS
TXN_0CDC3D3BEC6F42B2,ACC_A0K5NL1C,MER_YLKL2LWB,DEV_38KBEMS9,2149,2025-02-12 02:47:00,Chennai,SUCCESS
